index,SMB,HML,GDPGrowth,totalConsumptionLevel,roa_ttm_exposure,current_ratio_exposure,PB_exposure,PE_exposure,PCF_exposure,DivYield_exposure,PS_exposure,turnOver_exposure,NPM/CA_exposure,operatingMargin_exposure,liquidityRatio_exposure,cashRatio_exposure,LTDebt/E_exposure,ARBR_AR_exposure,ARBR_BR_exposure,BBIBOLL_exposure,BIAS_exposure,CCI_exposure,DPO_DPO_exposure,DPO_DPOMA_exposure,EMV_exposure,KDJ_K_exposure,KDJ_D_exposure,KDJ_J_exposure,MA_exposure,MACD_MACD_Line_exposure,MACD_Signal_Line_exposure,MACD_MACD_Histogram_exposure,MTM_MTM_exposure,MTM_MTM_MA_exposure,OSC_OSC_exposure,OSC_OSCEMA_exposure,PSY_PSY_exposure,PSY_PSY_MA_exposure,RSI_exposure,TRIX_exposure,VOSC_exposure,VRSI_exposure,VSTD_exposure,VWAP_exposure,WMSR_exposure,WVAD_exposure
10,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.70252088558342,0.066416273,0.329128148414288,-0.201569585912203,-0.688729596795409,-0.084493878,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,-0.19639915869658,0.0437430488619652,-1.04059631378849,-1.08390403810032,-0.577731951951955,-0.0626062278912598,0.179948407300613,-0.704382315732888,-0.921148043538955,-0.665221522584264,-0.742819395015246,-1.05392165985286,0.122172099534037,0.325511043824623,-0.222505143849507,-0.134127752211731,-0.18618431175,-0.314640609485735,-0.212923219977519,0.016012101273717,-0.347313550140762,-0.46910904855036,-0.132167664238736,-0.374048237042656,-0.73434941469623,0.34214532675,-1.06568588106159,-1.00335345614645,-0.245513297865928
11,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.666237172517567,0.066416273,0.372331124585712,-0.202907774087797,-0.686440578204591,-0.084493878,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,-0.203950827759621,0.0437430488619652,-1.04059631378849,-0.933856848043847,-0.516276670019724,-0.105288064436042,0.103071544951024,-0.704382315732888,-0.828907178616353,-0.79402353307243,-0.742819395015246,-1.05392165985286,0.0909203941258033,0.299568880619146,-0.350272594784201,-0.311212916288269,-0.18618431175,-0.390603504319164,-0.257959121612629,0.016012101273717,-0.307862872691953,-0.46910904855036,-0.251063594107707,-0.492871670670956,0.0755535081962302,0.34214532675,-1.06568588106159,-0.776642115853555,-0.245513297865928
12,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.683980997467074,0.054419081,0.351435288887584,-0.191536933749695,-0.6875679285,0.054576893,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.0279898877718998,0.331562531861965,-1.0479770815,-0.710114606072085,-0.0995607839519547,-0.232280685227609,-0.0793629129510239,-0.75260112,-0.802127353538955,-0.858075684828347,-0.578833635576581,-1.058220721,-0.0409234581258032,0.150566255380854,-0.59863849675,-0.546096403436681,-0.306613361026258,-0.473545157402449,-0.402750438682445,0.0581935492276814,-0.115475497083643,-0.192685622188093,-0.439649843892294,-0.765935645435851,0.47742861525,0.73800692425,-1.07850246893842,-0.575326245929705,0.162620949865928
13,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.697229618532927,0.054419081,0.343674159716161,-0.177895299574101,-0.6875679285,0.054576893,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.0279898877718998,0.331562531861965,-1.0479770815,-0.710114606072085,0.159245391980276,-0.285009398772391,-0.209148876300613,-0.75260112,-0.784085325616353,-0.858075684828347,-0.53699341845391,-1.058220721,-0.149932618534037,0.145944029175377,-0.59863849675,-0.546096403436681,-0.399438354063271,-0.473545157402449,-0.422273942317555,0.363378164224885,-0.115475497083643,-0.167209214912628,-0.457249540761264,-0.85233488206415,0.47742861525,0.73800692425,-1.07850246893842,-0.454976700636814,0.162620949865928
14,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.697229618532927,0.054419081,0.338068771112416,-0.189414988250305,-0.688712437795409,0.033210209065028,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.18717744069658,0.630806667913474,-1.04442207667118,-0.150845361956154,0.525860583985839,-0.258645042,-0.160312334374181,-0.75260112,-0.656040261383648,-0.802596492415736,-0.36735919454609,-1.058220721,-0.19281723767008,0.0461351638246229,-0.59863849675,-0.50988430456332,-0.342798363936729,-0.411069938514265,-0.4125121905,0.698473654273717,0.0319964578592381,0.296196278912628,-0.453945828673222,-0.80913526375,0.41951143230377,0.73800692425,-1.08735979888262,-0.450529536363186,0.926122049736694
15,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.683980997467074,0.054419081,0.369682738283839,-0.202486791425899,-0.686423419204591,0.075943576934972,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.255495301759621,0.639101037362596,-1.05153208632882,0.432481016100322,0.525860583985839,-0.258645042,-0.160312334374181,-0.75260112,-0.238148237461045,-0.64521759392757,0.266712595576581,-1.058220721,-0.19281723767008,0.0181155496191457,-0.59863849675,-0.50988430456332,-0.410117556973742,-0.342672476680836,-0.4125121905,0.698473654273717,0.213864393308047,0.691092581188093,-0.453945828673222,-0.80913526375,0.53534579819623,0.73800692425,-1.08548975524055,0.0419554799297051,1.26905942853145
16,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.64349504158342,0.072901593,0.367160793716161,-0.224881660574101,-0.668408714556724,0.0700038540494829,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.338549970968479,0.621719027638035,-1.05098041161731,0.566626294427916,0.667510222966116,-0.184041820272391,-0.241654365674795,-0.356255105732888,0.237423670461045,-0.24045687507243,0.72945617475,-1.05392165985286,-0.169771341874197,-0.06015589875,-0.368979897784201,-0.147043081974949,-0.421437289455235,-0.161521996319164,-0.272198085295074,0.416041972001399,0.462040328691953,0.553248126,-0.430619085173222,-0.92579209175,-0.0553998427101117,0.69921065225,-1.03255447882103,0.285066603716741,-0.39574786753145
17,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.607144682517567,0.072901593,0.386877135887584,-0.238129673749695,-0.618841224965907,0.0700038540494829,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.360680563031521,0.621719027638035,-1.04387040195966,0.566626294427916,0.588210023033885,-0.0764056537276091,-0.239477513325205,-0.356255105732888,0.462077728383648,-0.0364938445842639,0.72945617475,-1.05392165985286,-0.102359213465963,-0.06015589875,-0.0542392118495069,0.314138651101588,-0.421437289455235,0.264835151514265,-0.272198085295074,0.501055744998602,0.630985943140762,0.553248126,-0.430619085173222,-0.92579209175,-0.0553998427101117,0.69921065225,-1.01760745217897,0.285066603716741,0.452528064263306
18,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.57184692941658,0.072901593,0.383486033112416,-0.259856597250305,-0.612803424738685,0.128945157950517,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.429887523031521,0.417353261086526,-1.03179528004034,0.637669962072084,0.627860123,-0.130223737,-0.2405659395,-0.162492983344444,0.462362195577654,0.244885000584264,0.72945617475,-1.04886159614714,-0.110758974534037,-0.06015589875,0.312450247849507,0.29428824493668,-0.402947593063271,0.341445018485735,-0.169748496022481,0.4585488585,0.665508543583643,0.553248126,-0.401251780761264,-0.92579209175,0.506317876263882,0.690890507980935,-1.01672919017897,0.34154837778326,0.92967357553145
19,-0.002343077,0.00085054,6.7,20800.56,-1.075891872,0.744649603,-0.572716710482434,0.072901593,0.416253377283839,-0.273534895425899,-0.612803424738685,0.128945157950517,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.269343010968479,0.0345110376374046,-1.02506767538269,0.637669962072084,0.627860123,-0.130223737,-0.2405659395,0.0273440908102199,0.462362195577654,0.24999321007243,0.72945617475,-1.04886159614714,-0.0711115191258033,-0.06015589875,0.411759388784201,0.29428824493668,-0.199168237026258,0.496150695319164,-0.0259574253873707,0.4585488585,0.665508543583643,0.553248126,-0.375449232892294,-0.92579209175,0.637581426156342,0.707530796519066,-1.03343274082103,0.34154837778326,-0.018933703263306
20,-0.001448416,0.001412576,6.7,20800.56,-1.075891872,0.744649603,-0.595275504416581,0.0518194055,0.4128040955,-0.273534895425899,-0.619268027,0.144272129885489,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.5111125542281,0.0450534271380349,-1.017827366,0.548765941278238,0.56577730425,-0.171830774,-0.1516751535,0.029042632767112,0.38089833775,0.46141674275,0.296114384015245,-1.03540220814714,0.0330856245458833,-0.060369812,0.399947710784201,0.354368479038269,0.251821580731493,0.340977817319164,0.152878853932445,0.17662779275,0.453422612308047,0.332437316137733,-0.218620070107707,-0.544065614670956,0.117930138156342,0.5888672235,-1.06885982488262,0.30893993425,0.0577702885
21,-0.001448416,0.001412576,6.7,20800.56,-1.075891872,0.744649603,-0.619316449482434,0.0518194055,0.4128040955,-0.247905352250305,-0.619268027,0.0502254010155452,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.5111125542281,0.0450534271380349,-1.017827366,0.450299803221762,0.56577730425,-0.171830774,-0.1516751535,0.029042632767112,0.38089833775,0.46141674275,0.296114384015245,-1.03540220814714,0.0543467649541168,-0.060369812,0.331265880849507,0.259183859961731,0.252675246768507,0.237125366485735,0.282052133567555,0.17662779275,0.385014234859238,0.272060095862268,-0.163654497238736,-0.366789556042657,-0.0990321257361185,0.5888672235,-1.03269860424055,0.30893993425,0.0577702885
22,-0.001448416,0.001412576,6.7,20800.56,-1.075891872,0.744649603,-0.630309411517567,0.0518194055,0.4128040955,-0.238129673749695,-0.619268027,0.092819980049483,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.232116486240379,-0.0283000773625955,-1.017827366,0.49953287225,0.56577730425,-0.171830774,-0.1516751535,-0.0166079473444438,0.38089833775,0.46141674275,0.230567906984755,-1.05496974785286,0.04371619475,-0.060369812,0.270259381150493,0.291094617961731,0.25224841375,0.190221963597551,0.21746549375,0.173799808751398,0.360944147140762,0.302248706,-0.0860164007612637,-0.150754418957344,-0.0687179967101118,0.5888672235,-1.03372704975945,0.30893993425,-0.150591981397378
23,-0.001448416,0.001412576,6.7,20800.56,-1.075891872,0.744649603,-0.63121792358342,0.0518194055,0.4128040955,-0.224881660574101,-0.619268027,0.092819980049483,-0.183638998,-1.113216257,-0.802344646,-0.522724297,0.703100767,0.370175726303421,0.00992371408652579,-1.017827366,0.49953287225,0.56577730425,-0.171830774,-0.1516751535,0.33018796181022,0.38089833775,0.46141674275,0.230567906984755,-1.05496974785286,0.04371619475,-0.060369812,0.0919013002157989,0.322457721038269,0.25224841375,0.190221963597551,0.21746549375,0.179455776748602,0.310055000691953,0.302248706,-0.0813635478922935,0.0654761956709555,-0.0687179967101118,0.5888672235,-0.998156361117382,0.30893993425,0.266132558397378
24,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.538137987467074,1.161415191,-0.687271622914288,-0.310355730087797,-0.605077099954591,0.033346002434972,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.6063620877281,0.289584876974561,-1.02179358721151,0.279347012100322,0.399867211216115,-0.0878274928912598,-0.201788267951024,0.620652060827332,0.360977087383647,0.394322766744083,0.317679006311335,-1.03974318082204,-0.00436549412580324,-0.038465364,-0.254364921215799,0.311880305974949,0.226990811973742,-0.0254869746808363,0.0233354725675551,0.52162660275,0.3819367165,0.363409652637733,0.0889422795655149,0.2486272265,0.47474629569623,0.6172117565,-1.05533320542897,0.812902902363186,0.706466377897378
25,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.562559118532927,1.161415191,-0.707590491085712,-0.291259662912203,-0.607132877545409,0.011696974565028,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.6063620877281,0.208689186525439,-1.02179358721151,-0.0526657149561537,0.284139071283885,-0.197953959436042,-0.245279997300613,0.514888710672668,0.342585262461045,0.314526760255917,0.243086699188665,-1.03315734767796,-0.00993936153403674,-0.038465364,-0.336491185150493,0.208998811898412,0.207787046936729,-0.0990734935142651,0.0138305389324449,0.52162660275,0.3819367165,0.261703968362268,0.109944960434485,0.2486272265,-0.64070371419623,0.6172117565,-1.05665129607103,0.519657052070295,0.594960176102622
26,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.562559118532927,1.161415191,-0.697431057,-0.300125608912203,-0.60610498875,0.0225214885,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.5271641597719,0.174848343025439,-1.05530258778849,0.0446166254279157,0.34200314125,-0.106716727336349,-0.227166468374181,0.56777038575,0.394225586616353,0.338925470255917,0.28038285275,-1.03645026425,-0.01179339767008,-0.0222165123972614,-0.362741667316854,0.223830539101588,0.212291297544765,-0.122503293485735,0.0365490450675551,0.52162660275,0.3819367165,0.3125568105,0.0838468495655149,0.27802068881415,-0.08297870925,0.628208835269066,-1.05599225075,1.16442697792971,0.650713277
27,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.538137987467074,1.161415191,-0.697431057,-0.301489784087797,-0.60610498875,0.0225214885,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.5271641597719,0.323425720474561,-1.05530258778849,0.0446166254279157,0.34200314125,-0.106716727336349,-0.227166468374181,0.56777038575,0.485705298538955,0.369924056744083,0.28038285275,-1.03645026425,-0.01179339767008,-0.0547142156027386,-0.362741667316854,-0.0743947269749491,0.212291297544765,-0.194825839319164,0.000616966432444903,0.52162660275,0.3819367165,0.3125568105,0.115040390434485,0.219233764185851,-0.08297870925,0.606214677730935,-1.05599225075,1.00611080663681,0.650713277
28,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.53323451558342,1.17074389875,-0.677413787585712,-0.325551705574101,-0.598899710556724,0.309578518984455,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.7131856417719,0.743771606637405,-1.04219635478849,0.0230670498996778,0.453774089533885,0.0535461928912598,-0.135418606048976,0.67691504225,0.151341419616353,0.381240495505917,-0.40870577154609,-1.03974318082204,0.0236045552958833,-0.0228895643808543,-0.420513880784201,-0.20885471456332,0.125410123973742,-0.0730959065142651,-0.0092309525675551,0.74159657775,0.622778119025596,0.338604315912628,0.237014700892293,0.41487672275,0.748247628946231,0.666596352467973,-1.04696644388262,0.0829542986368142,0.184777957736694
29,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.430912124517567,1.17074389875,-0.644322948414288,-0.349742923749695,-0.561636576965906,0.073984120114511,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.7131856417719,1.02717992608653,-1.04219635478849,1.03532566695615,1.04486955246612,0.175650272436042,0.00936245630061326,0.67691504225,0.599389264538955,0.535442364994083,0.27160382957658,-1.03315734767796,0.0854057057041168,-0.0102565231753771,-0.332410309849507,-0.20885471456332,0.0809572759367288,0.104332473319164,0.0067795260675551,0.74159657775,0.676594484474405,1.20416690718809,0.244054518761264,0.41487672275,-0.11394721694623,0.554867747929842,-1.03269860424055,1.06778459392971,0.21137654653145
30,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.446707506449507,1.17074389875,-0.660868368,-0.367600678338102,-0.567351794738685,0.382096630885489,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.72334665169658,1.07404573463803,-1.03717904821151,0.617539002100323,1.01486004146612,0.00973549010874021,0.0486029423741814,0.67691504225,0.00860359838364744,0.548679803494083,-0.40876402045391,-1.03645026425,0.0605020537041168,-0.0263014408246229,-0.357348913683146,-0.363358607898412,-0.0425756089367287,-0.041013905485735,0.0248407815675551,0.74159657775,0.64968630175,0.741321017087373,0.342110361238736,0.44879196406415,0.83288296294623,0.816224224301093,-1.03270974311738,-0.83374812228326,-0.61508884053145
31,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.446707506449507,1.17074389875,-0.660868368,-0.367600678338102,-0.567351794738685,0.0589047210155452,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.759054103759621,1.07404573463803,-1.03717904821151,0.489573904043847,0.483783600533885,-0.0511580614360415,0.0486029423741814,0.67691504225,-0.261815550538955,0.368003057005917,-0.437314145576581,-1.03645026425,0.0485082072958833,0.0320003613808543,-0.357348913683146,-0.365857246974949,-0.172922017973742,-0.0649471313191637,-0.0272922080675551,0.74159657775,0.64968630175,0.540286666811908,0.376832356107707,0.380961481435851,-0.19858255094623,0.816224224301093,-1.03372704975945,-0.83374812228326,-0.142407712736694
32,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.44249728441658,1.1552473205,-0.669378163801873,-0.362393263425899,-0.560499120443276,-0.130896584,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.600622863759621,0.845029848138035,-1.03645026425,0.183417238100322,-0.068146603,-0.19388966710874,-0.05192612775,0.61867187781022,-0.76646276225,-0.36159215292757,-0.946009135061336,-1.03645026425,-0.087426172,0.0796838853808543,-0.315828821967347,-0.395448521974949,-0.274914802,-0.291860212514265,-0.0942268585675551,0.640831228773717,0.795615647859238,0.0316868071880927,0.429930954673221,0.182011473356806,-0.6263768415,0.998426271,-1.03962112093842,-0.703770672146446,-0.299449386852622
33,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.490353426482434,1.1552473205,-0.669378163801873,-0.348714965250305,-0.562490181034094,-0.130896584,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.57388724569658,0.845029848138035,-1.03645026425,-0.0807980999561536,-0.068146603,-0.0897604785639585,-0.05192612775,0.0861633096555562,-0.76646276225,-0.510983738415736,-0.921429804938665,-1.03645026425,-0.087426172,0.0619734021753771,-0.231494534032653,-0.0318289098984118,-0.274914802,-0.00860257368083628,-0.0818328329324449,0.640831228773717,0.825790674308047,-0.0140579210873723,0.429930954673221,0.182011473356806,-0.6263768415,0.998426271,-1.03962112093842,-0.361215620853555,-1.04356999764738
34,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.501327060517567,1.1552473205,-0.666559037112416,-0.338885665749695,-0.573357298965907,-0.0639404130650281,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.486873525240379,0.786857167361965,-1.03324947792118,-0.359811171043846,-0.068146603,-0.12146976589126,-0.0488659545752053,-0.457739005655556,-0.727677673788699,-0.571032558584264,-0.93371947,-1.03315734767796,-0.0698468842958833,-0.0329806982781157,-0.214107614032653,-0.121615906025051,-0.274914802,-0.186412451485735,-0.0578580254324449,0.438174994224885,0.916042494140762,-0.230207330912628,0.373199637326779,0.217208407957344,-0.33738166405377,0.998426271,-1.03975428206159,-0.501624439853555,-0.67150969225
35,-0.001448416,0.001412576,6.7,20800.56,-0.928968999,0.489656161,-0.52568990958342,1.1552473205,-0.710932977283839,-0.325551705574101,-0.587120705556724,-0.197852754934972,-0.036716124,-1.055684189,-0.802344646,-0.565824209,0.689442581,0.545735909303421,0.786857167361965,-1.03965105057882,-0.405613886100322,-0.068146603,-0.217517767436042,-0.0549863009247947,-0.64170396781022,-0.805247850711302,-0.62519435607243,-0.93371947,-1.03974318082204,-0.105005459704117,-0.0329806982781157,-0.333215741967347,-0.245818269101588,-0.274914802,-0.206727910319164,-0.118201666067555,0.269919828227681,0.702263138691953,-0.293113973188093,0.373199637326779,0.118357374329045,-0.915372018946231,0.998426271,-1.03975428206159,-0.563361853146446,-0.67150969225
